"cod_person","var_nuevo","p606n","p606","dominio","p101","p105a","p105b","p110a1","p110c","p110c1","p1142","p1144","nbi1","nbi2","nbi3","nbi4","nbi5","p612n","p612a","codperso","p203","p207","p208a","p209","p300a","p301a","p301d","p301a0","p306","p313","p314d","p401h1","p401h2","p401h4","p401h5","p401h6","p501","p513t","p513a2","p524a1","p556t1","p558c"
"0177510111102","01775101111",3,2,1,1,1,100,1,1,1,1,0,0,1,0,0,0,7,0,"02",3,2,20,6,1,6,1,1,2,1,2,2,2,2,2,2,2,0,0,0,0,6
"0177510611103","01775106111",3,2,1,1,2,0,1,1,2,1,1,0,0,0,0,0,7,1,"03",3,2,21,6,4,9,2,0,1,0,1,2,2,2,2,2,2,36,0,0,0,1
"0177510941102","01775109411",3,2,1,1,6,0,1,1,2,1,0,0,0,0,0,0,7,0,"02",2,2,20,2,4,6,1,1,2,2,2,2,2,2,2,2,2,11,8,0,0,6
"0177552231110","01775522311",3,2,1,1,2,0,2,2,0,1,1,0,0,0,0,0,7,0,"10",4,2,20,2,4,6,1,0,2,10,NA,2,2,2,2,2,1,7,0,0,200,4
"0177552251103","01775522511",3,2,1,1,2,0,2,1,24,1,1,0,0,0,0,0,7,0,"03",3,1,21,6,4,8,2,0,2,2,1,2,2,2,2,2,1,48,9,40,350,4
"0177554631103","01775546311",3,2,1,1,2,0,2,2,0,1,1,0,0,0,0,0,7,0,"03",3,1,20,6,4,6,1,1,2,2,1,2,2,2,2,2,1,48,6,950,350,6
"0177563871103","01775638711",3,2,1,1,2,0,2,2,0,1,0,1,0,0,1,0,7,0,"03",3,2,19,6,4,6,2,1,2,2,1,2,2,2,2,2,1,48,8,400,0,6
"0177590171102","01775901711",3,2,1,1,3,0,1,2,0,1,1,0,0,0,0,0,7,0,"02",3,1,20,6,4,8,2,0,2,2,1,2,2,2,2,2,1,32,1,240,0,6
"0177590201104","01775902011",3,2,1,1,2,0,1,2,0,1,1,0,0,0,0,0,7,1,"04",5,1,20,6,4,6,1,1,2,2,1,2,2,2,2,2,1,16,6,210,350,6
"0177592531103","01775925311",3,2,1,1,2,0,1,1,4,1,1,0,0,0,0,0,7,1,"03",3,2,19,6,4,8,1,0,2,2,1,2,2,2,2,2,1,60,6,0,200,5
"0177609641103","01776096411",3,2,1,1,2,0,2,1,5,1,1,0,0,0,0,0,7,2,"03",3,1,22,6,4,8,2,0,2,2,1,2,2,2,2,2,1,40,8,250,0,7
"0177609641104","01776096411",3,2,1,1,2,0,2,1,5,1,1,0,0,0,0,0,7,2,"04",3,1,19,6,4,6,1,1,2,2,1,2,2,2,2,2,1,48,1,400,0,6
"0177610391102","01776103911",3,2,1,1,2,0,1,2,0,1,0,0,0,0,0,0,7,0,"02",3,2,19,6,4,7,2,0,1,6,1,2,2,2,2,2,1,56,0,0,0,6
"0177610401105","01776104011",3,2,1,1,2,0,1,2,0,1,0,0,0,1,0,0,7,0,"05",3,1,22,5,4,6,1,1,2,2,1,2,2,2,2,2,1,70,1,280,0,6
"0177640321103","01776403211",3,2,1,1,2,0,1,1,13,1,1,0,0,0,0,0,7,0,"03",3,1,19,6,4,6,1,1,2,1,1,2,2,2,2,2,1,24,3,800,0,6
"0177702111105","01777021111",3,2,1,1,2,0,2,1,2,1,0,0,0,0,0,0,7,0,"05",4,2,19,1,4,6,1,1,2,10,2,2,2,2,2,2,2,0,0,0,200,6
"0177704631103","01777046311",3,2,1,1,2,0,2,1,2,1,0,0,0,0,0,0,7,1,"03",3,1,20,6,4,6,1,1,2,2,2,2,2,2,2,2,1,46,3,1300,0,6
"0177732111105","01777321111",3,2,1,1,2,0,2,1,8,1,1,0,0,0,0,0,7,1,"05",5,1,19,6,4,7,2,0,1,0,1,2,2,2,2,2,1,48,1,1040,210,6
"0177742101103","01777421011",3,2,1,1,2,0,2,2,0,1,1,0,0,0,0,0,7,1,"03",3,2,19,6,4,6,1,0,1,0,1,2,2,2,2,2,1,21,0,0,0,6
"0177742121104","01777421211",3,2,1,1,2,0,2,2,0,1,1,0,0,1,0,0,7,0,"04",3,1,21,6,4,6,1,1,2,1,1,2,2,2,2,2,1,48,0,0,0,6
"0177742121105","01777421211",3,2,1,1,2,0,2,2,0,1,1,0,0,1,0,0,7,0,"05",3,1,20,6,4,7,2,0,2,3,1,2,2,2,2,2,1,48,6,862,0,8
"0177745591103","01777455911",3,2,1,1,2,0,2,1,12,1,1,0,0,0,0,0,7,1,"03",3,2,19,6,4,6,1,1,2,2,1,2,2,2,2,2,1,45,1,236,0,6
"0177745611103","01777456111",3,2,1,1,2,0,2,2,0,1,1,0,0,0,0,0,7,1,"03",3,1,20,6,4,6,1,1,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0177750391105","01777503911",3,2,1,1,2,0,2,1,6,1,1,0,0,0,0,0,7,1,"05",3,1,20,6,4,6,1,1,2,2,1,2,2,2,2,2,1,30,0,240,0,6
"0177760611103","01777606111",3,2,1,1,2,0,1,1,2,1,0,0,0,0,0,0,7,0,"03",3,2,21,6,4,6,1,1,2,1,1,2,2,2,2,2,1,48,1,690,350,6
